timestamp,lm399,temp_c,humidity
1516421217.85,24999.927,21.393,49.573
1516421218.85,24999.922,21.361,49.573
1516421219.84,24999.955,21.382,49.542
1516421220.85,399160.000,21.372,49.527
1516421221.85,0.148,21.350,49.511
1516421222.85,0.001,21.350,49.489
1516421223.85,0.001,21.350,49.489
1516421224.85,0.001,21.340,49.466
1516421225.85,0.001,21.340,49.466
1516421226.85,0.001,21.361,49.458
1516421227.84,0.001,21.297,49.443
1516421228.84,0.001,21.318,49.443
1516421229.84,0.001,21.297,49.435
1516421230.84,0.001,21.308,49.412
1516421231.85,0.001,21.297,49.397
1516421232.84,0.001,21.286,49.397
1516421233.85,30001.047,21.308,49.389
1516421234.85,30001.054,21.265,49.367
1516421235.84,30001.039,21.254,49.382
1516421236.84,30001.044,21.286,49.367
1516421237.84,30001.044,21.265,49.351
1516421238.84,30001.019,21.243,49.336
1516421239.84,30001.027,21.243,49.351
1516421242.84,30001.049,21.222,49.328
1516421245.84,30001.029,21.190,49.321
1516421249.84,30001.034,21.222,49.321
1516421252.84,30001.042,21.201,49.313
1516421256.84,30001.032,21.211,49.336
1516421259.84,30001.024,21.168,49.328
1516421262.84,30001.032,21.190,49.344
1516421266.84,30001.019,21.168,49.344
1516421269.84,30001.019,21.158,49.351
1516421272.84,30001.034,21.136,49.367
1516421276.84,30001.047,21.136,49.374
1516421279.84,30001.029,21.115,49.389
1516421282.84,30001.032,21.104,49.405
1516421286.84,30001.009,21.094,49.420
1516421289.83,30001.021,21.094,49.420
1516421292.83,30001.019,21.115,49.443
1516421296.84,30001.016,21.104,49.458
1516421299.83,30001.034,21.072,49.458
1516421302.83,30001.027,21.051,49.489
1516421306.83,30001.034,21.051,49.496
1516421309.83,30001.021,21.051,49.504
1516421312.83,30001.009,21.040,49.534
1516421316.83,30001.021,21.051,49.550
1516421319.83,30001.034,21.040,49.573
1516421323.83,30001.021,21.008,49.595
1516421326.83,30001.019,20.997,49.611
1516421329.83,30001.016,21.019,49.611
1516421333.83,30001.014,21.008,49.641
1516421336.83,30001.027,21.008,49.634
1516421339.83,30001.019,20.987,49.672
1516421343.83,30001.027,20.997,49.672
1516421346.83,30001.037,21.008,49.687
1516421349.83,30001.016,20.997,49.717
1516421353.83,30001.029,20.997,49.725
1516421356.83,30001.029,20.987,49.733
1516421359.82,30001.021,20.987,49.733
1516421363.82,30001.024,20.955,49.756
1516421366.83,30001.014,20.965,49.756
1516421369.82,30001.037,20.965,49.786
1516421373.82,30001.021,20.933,49.779
1516421376.82,30001.027,20.955,49.779
1516421380.82,30001.032,20.944,49.817
1516421383.82,30001.011,20.965,49.801
1516421386.82,30001.024,20.955,49.832
1516421390.82,30001.016,20.944,49.832
1516421393.82,30001.019,20.933,49.840
1516421396.82,30001.021,20.955,49.855
1516421400.82,30001.019,20.933,49.862
1516421403.82,30001.014,20.933,49.870
1516421406.82,30001.011,20.933,49.870
1516421410.82,30001.009,20.922,49.862
1516421413.81,30001.032,20.944,49.908
1516421416.82,30001.019,20.912,49.893
1516421420.82,30001.011,20.901,49.901
1516421423.81,30001.024,20.901,49.908
1516421426.82,30001.016,20.912,49.923
1516421430.81,30001.021,20.912,49.939
1516421433.81,30001.019,20.912,49.923
1516421437.81,30001.016,20.912,49.962
1516421440.81,30001.027,20.901,49.962
1516421443.81,30001.024,20.901,49.977
1516421447.81,30001.006,20.901,49.977
1516421450.81,30000.996,20.912,49.977
1516421453.81,30000.999,20.890,49.984
1516421457.81,30001.009,20.880,50.007
1516421460.81,30001.014,20.890,50.007
1516421463.81,30001.004,20.880,50.015
1516421467.81,30001.014,20.933,50.023
1516421470.81,30000.991,20.912,50.023
1516421473.81,30001.006,20.890,50.015
1516421477.8,30000.996,20.901,50.030
1516421480.81,30000.999,20.890,50.023
1516421483.8,30000.996,20.880,50.023
1516421487.8,30001.011,20.890,50.038
1516421490.81,30001.009,20.880,50.038
1516421494.8,30001.011,20.901,50.038
1516421497.8,30001.021,20.869,50.038
1516421500.8,30001.016,20.880,50.053
1516421504.8,30001.001,20.890,50.061
1516421507.8,30000.991,20.869,50.068
1516421510.8,30001.009,20.880,50.084
1516421514.8,30001.011,20.869,50.068
1516421517.8,30001.019,20.869,50.076
1516421520.8,30000.999,20.858,50.076
1516421524.8,30000.991,20.890,50.084
1516421527.8,30000.999,20.869,50.038
1516421530.8,30001.009,20.858,50.061
1516421534.8,30000.988,20.848,50.091
1516421537.79,30001.016,20.858,50.091
1516421540.8,30000.983,20.848,50.084
1516421544.8,30001.004,20.858,50.076
1516421547.79,30000.988,20.848,50.091
1516421551.8,30000.994,20.826,50.107
1516421554.79,30000.986,20.848,50.091
1516421557.79,30001.001,20.826,50.122
1516421561.79,30001.004,20.826,50.129
1516421564.79,30001.009,20.815,50.122
1516421567.79,30000.994,20.826,50.137
1516421571.79,30000.996,20.815,50.152
1516421574.79,30000.981,20.826,50.145
1516421577.79,30001.004,20.815,50.160
1516421581.79,30001.009,20.805,50.145
1516421584.79,30001.001,20.805,50.168
1516421587.79,30001.016,20.805,50.168
1516421591.79,30000.999,20.805,50.183
1516421594.79,30000.991,20.783,50.190
1516421597.79,30001.004,20.805,50.190
1516421601.79,30000.996,20.805,50.198
1516421604.79,30000.988,20.783,50.213
1516421608.78,30000.991,20.794,50.213
1516421611.79,30000.992,20.805,50.213
1516421614.79,30000.999,20.805,50.213
1516421618.78,30000.999,20.783,50.221
1516421621.78,30000.994,20.805,50.229
1516421624.78,30000.986,20.773,50.236
1516421628.78,30000.996,20.794,50.236
1516421631.78,30001.004,20.783,50.244
1516421634.78,30000.996,20.794,50.252
1516421638.78,30000.988,20.794,50.259
1516421641.78,30000.988,20.783,50.252
1516421644.78,30000.999,20.773,50.282
1516421648.78,30000.996,20.783,50.290
1516421651.78,30001.004,20.794,50.274
1516421654.78,30000.994,20.773,50.297
1516421658.78,30000.999,20.773,50.290
1516421661.78,30001.004,20.783,50.274
1516421665.78,30001.004,20.783,50.305
1516421668.78,30000.991,20.751,50.297
1516421671.77,30000.999,20.773,50.305
1516421675.78,30000.991,20.773,50.297
1516421678.77,30000.996,20.773,50.297
1516421681.77,30001.009,20.783,50.305
1516421685.77,30001.001,20.762,50.305
1516421688.77,30001.009,20.751,50.305
1516421691.77,30001.006,20.730,50.305
1516421695.77,30000.991,20.773,50.313
1516421698.77,30000.988,20.762,50.320
1516421701.77,30000.994,20.773,50.320
1516421705.77,30000.991,20.773,50.320
1516421708.77,30000.983,20.741,50.320
1516421711.77,30000.999,20.751,50.335
1516421715.77,30000.996,20.773,50.351
1516421718.77,30000.976,20.762,50.343
1516421722.76,30000.994,20.762,50.335
1516421725.77,30001.001,20.751,50.335
1516421728.77,30000.983,20.762,50.320
1516421732.76,30000.983,20.762,50.351
1516421735.76,30000.981,20.741,50.335
1516421738.77,30000.994,20.751,50.343
1516421742.76,30000.996,20.762,50.335
1516421745.76,30000.999,20.762,50.351
1516421748.76,30001.001,20.730,50.335
1516421752.76,30000.991,20.762,50.343
1516421755.76,30000.988,20.741,50.351
1516421758.76,30001.001,20.730,50.351
1516421762.76,30001.006,20.741,50.351
1516421765.76,30001.006,20.730,50.351
1516421768.76,30000.991,20.730,50.335
1516421772.76,30000.978,20.762,50.343
1516421775.76,30000.999,20.751,50.358
1516421779.76,30000.983,20.751,50.358
1516421782.76,30001.001,20.741,50.366
1516421785.76,30000.994,20.741,50.374
1516421789.76,30000.999,20.719,50.381
1516421792.75,30000.994,20.741,50.366
1516421795.75,30000.983,20.741,50.366
1516421799.76,30000.994,20.751,50.381
1516421802.75,30000.996,20.741,50.381
1516421805.75,30000.988,20.730,50.374
1516421809.75,30001.006,20.730,50.389
1516421812.75,30001.001,20.719,50.389
1516421815.75,30000.994,20.741,50.396
1516421819.75,30000.983,20.719,50.381
1516421822.75,30000.991,20.730,50.396
1516421825.75,30000.981,20.730,50.389
1516421829.75,30000.991,20.741,50.396
1516421832.75,30000.991,20.741,50.396
1516421836.75,30000.991,20.741,50.412
1516421839.75,30001.005,20.741,50.412
1516421842.75,30000.988,20.719,50.404
1516421846.75,30000.996,20.730,50.412
1516421849.75,30000.991,20.719,50.404
1516421852.75,30001.009,20.751,50.404
1516421856.74,30000.988,20.741,50.412
1516421859.75,30000.978,20.709,50.412
1516421862.74,30000.983,20.730,50.396
1516421866.74,30000.973,20.741,50.404
1516421869.74,30000.996,20.719,50.412
1516421872.74,30000.994,20.719,50.412
1516421876.74,30000.983,20.730,50.404
1516421879.74,30000.986,20.730,50.427
1516421882.74,30000.991,20.730,50.435
1516421886.74,30000.988,20.730,50.435
1516421889.74,30000.991,20.730,50.427
1516421893.74,30000.978,20.730,50.442
1516421896.74,30000.988,20.719,50.435
1516421899.74,30000.996,20.698,50.427
1516421903.74,30000.994,20.719,50.442
1516421906.74,30000.978,20.719,50.442
1516421909.74,30000.978,20.730,50.442
1516421913.74,30000.983,20.730,50.450
1516421916.73,30000.994,20.730,50.442
1516421919.74,30000.986,20.741,50.458
1516421923.74,30000.999,20.730,50.442
1516421926.73,30000.983,20.709,50.450
1516421929.73,30000.976,20.730,50.442
1516421933.73,30000.988,20.730,50.435
1516421936.73,30000.991,20.730,50.473
1516421939.73,30000.983,20.730,50.450
1516421943.73,30000.981,20.741,50.458
1516421946.73,30000.981,20.741,50.442
1516421949.73,30000.981,20.709,50.450
1516421953.73,30000.996,20.730,50.450
1516421956.73,30000.991,20.698,50.458
1516421960.73,30000.978,20.719,50.450
1516421963.73,30000.988,20.730,50.473
1516421966.73,30000.981,20.794,50.465
1516421970.73,30000.994,20.773,50.458
1516421973.73,30000.988,20.773,50.442
1516421976.73,30000.976,20.773,50.435
1516421980.72,30000.983,20.773,50.412
1516421983.73,30000.978,20.783,50.412
1516421986.72,30000.971,20.751,50.412
1516421990.72,30000.968,20.762,50.412
1516421993.73,30000.983,20.741,50.389
1516421996.72,30000.986,20.751,50.412
1516422000.72,30000.991,20.751,50.396
1516422003.72,30000.990,20.751,50.412
1516422006.72,30000.991,20.751,50.396
1516422010.72,30000.983,20.741,50.412
1516422013.72,30000.983,20.741,50.396
1516422017.72,30000.988,20.751,50.396
1516422020.72,30000.986,20.751,50.412
1516422023.72,30000.986,20.730,50.396
1516422027.72,30001.004,20.741,50.389
1516422030.72,30000.973,20.762,50.404
1516422033.72,30000.991,20.751,50.381
1516422037.72,30000.976,20.741,50.412
1516422040.71,30000.978,20.751,50.396
1516422043.72,30000.976,20.741,50.396
1516422047.72,30000.973,20.762,50.412
1516422050.71,30000.976,20.741,50.404
1516422053.71,30000.992,20.741,50.412
1516422057.71,30000.973,20.741,50.419
1516422060.71,30000.976,20.741,50.412
1516422063.71,30000.978,20.730,50.412
1516422067.71,30000.983,20.751,50.427
1516422070.71,30000.988,20.751,50.412
1516422074.71,30000.983,20.730,50.427
1516422077.71,30000.978,20.751,50.427
1516422080.71,30000.976,20.741,50.435
1516422084.71,30000.961,20.741,50.442
1516422087.71,30000.966,20.741,50.427
1516422090.71,30000.968,20.709,50.442
1516422094.71,30000.978,20.730,50.435
1516422097.71,30000.994,20.741,50.427
1516422100.71,30000.976,20.741,50.427
1516422104.7,30000.976,20.741,50.450
1516422107.71,30000.986,20.719,50.450
1516422110.7,30000.991,20.719,50.442
1516422114.7,30000.968,20.741,50.450
1516422117.7,30000.986,20.741,50.450
1516422120.7,30000.988,20.730,50.442
1516422124.7,30000.996,20.751,50.458
1516422127.7,30000.981,20.730,50.435
1516422131.7,30000.971,20.709,50.442
1516422134.7,30000.978,20.719,50.442
1516422137.7,30000.983,20.730,50.450
1516422141.7,30000.986,20.730,50.458
1516422144.7,30001.001,20.730,50.458
1516422147.7,30000.986,20.741,50.458
1516422151.7,30000.983,20.719,50.458
1516422154.7,30000.978,20.730,50.473
1516422157.7,30000.983,20.709,50.465
1516422161.7,30000.968,20.719,50.450
1516422164.69,30000.966,20.730,50.473
1516422167.7,30000.981,20.719,50.458
1516422171.7,30000.973,20.719,50.458
1516422174.69,30000.978,20.698,50.458
1516422177.69,30000.966,20.730,50.458
1516422181.69,30000.973,20.730,50.473
1516422184.69,30000.973,20.730,50.465
1516422188.69,30000.986,20.719,50.458
1516422191.69,30000.976,20.719,50.465
1516422194.69,30000.968,20.719,50.458
1516422198.69,30000.981,20.741,50.465
1516422201.69,30000.968,20.709,50.473
1516422204.69,30000.973,20.741,50.488
1516422208.69,30000.981,20.698,50.473
1516422211.69,30000.978,20.719,50.465
1516422214.69,30000.978,20.730,50.473
1516422218.69,30000.996,20.719,50.480
1516422221.69,30000.988,20.709,50.473
1516422224.69,30000.976,20.730,50.473
1516422228.69,30000.983,20.730,50.473
1516422231.69,30000.978,20.719,50.480
1516422234.68,30000.978,20.730,50.480
1516422238.68,30000.976,20.709,50.473
1516422241.69,30000.968,20.730,50.473
1516422245.68,30000.973,20.719,50.473
1516422248.68,30000.968,20.709,50.458
1516422251.68,30000.976,20.709,50.473
1516422255.68,30000.971,20.730,50.480
1516422258.68,30000.988,20.741,50.473
1516422261.68,30000.986,20.719,50.473
1516422265.68,30000.971,20.730,50.480
1516422268.68,30000.983,20.741,50.496
1516422271.68,30000.971,20.709,50.473
1516422275.68,30000.988,20.719,50.503
1516422278.68,30000.986,20.709,50.488
1516422281.68,30000.983,20.730,50.496
1516422285.68,30000.973,20.719,50.503
1516422288.67,30000.991,20.709,50.480
1516422291.68,30000.996,20.709,50.496
1516422295.68,30000.978,20.719,50.488
1516422298.67,30000.968,20.709,50.503
1516422302.67,30000.971,20.730,50.488
1516422305.67,30000.968,20.741,50.496
1516422308.67,30000.978,20.741,50.488
1516422312.67,30000.986,20.719,50.488
1516422315.67,30000.966,20.709,50.488
1516422318.67,30000.976,20.719,50.488
1516422322.67,30000.966,20.773,50.488
1516422325.67,30000.981,20.773,50.488
1516422328.67,30000.981,20.762,50.488
1516422332.67,30000.988,20.741,50.473
1516422335.67,30000.971,20.741,50.473
1516422338.67,30000.978,20.751,50.442
1516422342.67,30000.971,20.741,50.465
1516422345.67,30000.966,20.741,50.450
1516422348.67,30000.971,20.741,50.442
1516422352.66,30000.968,20.751,50.442
1516422355.67,30000.986,20.762,50.442
1516422359.66,30000.973,20.741,50.427
1516422362.66,30000.981,20.751,50.442
1516422365.67,30000.973,20.741,50.427
1516422369.66,30000.976,20.741,50.435
1516422372.66,30000.988,20.741,50.435
1516422375.66,30000.981,20.730,50.442
1516422379.66,30000.973,20.773,50.435
1516422382.66,30000.976,20.741,50.442
1516422385.66,30000.976,20.751,50.435
1516422389.66,30000.968,20.741,50.442
1516422392.66,30000.978,20.741,50.427
1516422395.66,30000.983,20.741,50.427
1516422399.66,30000.968,20.741,50.427
1516422402.66,30000.976,20.762,50.427
1516422405.66,30000.973,20.751,50.435
1516422409.66,30000.978,20.751,50.435
1516422412.65,30000.976,20.762,50.427
1516422416.66,30000.968,20.762,50.404
1516422419.66,30000.963,20.773,50.435
1516422422.65,30000.971,20.805,50.427
1516422426.66,30000.976,20.805,50.404
1516422429.65,30000.986,20.815,50.404
1516422432.65,30000.988,20.826,50.389
1516422436.65,30000.971,20.805,50.404
1516422439.65,30000.983,20.826,50.374
1516422442.65,30000.976,20.805,50.358
1516422446.65,30000.966,20.805,50.358
1516422449.65,30000.966,20.805,50.343
1516422452.65,30000.976,20.815,50.328
1516422456.65,30000.973,20.815,50.297
1516422459.65,30000.981,20.805,50.297
1516422462.65,30000.988,20.783,50.290
1516422466.65,30001.006,20.805,50.282
1516422469.65,30000.981,20.783,50.282
1516422473.64,30000.983,20.805,50.290
1516422476.65,30000.983,20.805,50.297
1516422479.65,30000.981,20.805,50.297
1516422483.64,30000.978,20.858,50.305
1516422486.64,30000.986,20.837,50.274
1516422489.65,30000.996,20.826,50.282
1516422493.64,30000.971,20.826,50.252
1516422496.64,30000.981,20.826,50.244
1516422499.64,30000.971,20.837,50.244
1516422503.64,30000.978,20.826,50.236
1516422506.64,30000.978,20.815,50.221
1516422509.64,30000.973,20.826,50.244
1516422513.64,30000.983,20.826,50.229
1516422516.64,30000.994,20.826,50.206
1516422519.64,30000.983,20.815,50.236
1516422523.64,30000.981,20.826,50.229
1516422526.64,30000.978,20.805,50.229
1516422530.64,30000.981,20.805,50.221
1516422533.64,30000.986,20.826,50.213
1516422536.63,30000.968,20.826,50.229
1516422540.64,30000.968,20.815,50.229
1516422543.64,30000.983,20.805,50.229
1516422546.63,30000.971,20.848,50.229
1516422550.64,30000.981,20.837,50.236
1516422553.63,30000.996,20.826,50.252
1516422556.63,30000.978,20.794,50.259
1516422560.63,30000.981,20.815,50.244
1516422563.63,30000.968,20.815,50.244
1516422566.63,30000.978,20.815,50.244
1516422570.63,30000.978,20.826,50.244
1516422573.63,30000.978,20.826,50.259
1516422576.63,30000.976,20.826,50.252
1516422580.63,30000.971,20.815,50.259
1516422583.63,30000.981,20.805,50.259
1516422586.63,30000.991,20.815,50.252
1516422590.63,30000.981,20.805,50.252
1516422593.63,30000.983,20.826,50.252
1516422597.62,30000.976,20.815,50.252
1516422600.63,30000.981,20.805,50.274
1516422603.63,30000.983,20.805,50.252
1516422607.62,30000.976,20.794,50.259
1516422610.63,30000.968,20.826,50.259
1516422613.63,30000.963,20.815,50.274
1516422617.62,30000.968,20.826,50.274
1516422620.62,30000.986,20.805,50.259
1516422623.62,30000.971,20.805,50.259
1516422627.62,30000.978,20.805,50.259
1516422630.62,30000.966,20.815,50.259
1516422633.62,30000.991,20.805,50.259
1516422637.62,30000.976,20.826,50.252
1516422640.62,30000.978,20.815,50.252
1516422643.62,30000.971,20.826,50.244
1516422647.62,30000.973,20.815,50.259
1516422650.62,30000.963,20.815,50.252
1516422654.62,30000.968,20.826,50.252
1516422657.62,30000.971,20.805,50.259
1516422660.62,30000.976,20.815,50.244
1516422664.62,30000.986,20.805,50.252
1516422667.62,30000.973,20.815,50.244
1516422670.61,30000.994,20.826,50.244
1516422674.62,30000.976,20.815,50.244
1516422677.61,30000.983,20.805,50.259
1516422680.61,30000.973,20.826,50.236
1516422684.61,30000.983,20.826,50.244
1516422687.61,30000.978,20.815,50.267
1516422690.61,30000.976,20.805,50.259
1516422694.61,30000.953,20.805,50.267
1516422697.61,30000.973,20.815,50.259
1516422700.61,30000.988,20.826,50.252
1516422704.61,30000.983,20.805,50.267
1516422707.61,30000.976,20.805,50.259
1516422711.61,30000.991,20.837,50.252
1516422714.61,30000.978,20.826,50.229
1516422717.61,30000.978,20.826,50.236
1516422721.61,30000.980,20.826,50.229
1516422724.61,30000.978,20.826,50.244
1516422727.61,30000.976,20.848,50.221
1516422731.6,30000.963,20.837,50.221
1516422734.6,30000.978,20.837,50.244
1516422737.61,30000.978,20.848,50.229
1516422741.6,30000.953,20.826,50.213
1516422744.6,30000.991,20.826,50.213
1516422747.6,30000.973,20.826,50.229
1516422751.6,30000.981,20.837,50.206
1516422754.6,30000.978,20.837,50.206
1516422757.6,30000.981,20.837,50.213
1516422761.6,30000.978,20.858,50.206
1516422764.6,30000.961,20.858,50.198
1516422768.6,30000.981,20.848,50.206
1516422771.6,30000.976,20.858,50.206
1516422774.6,30000.950,20.890,50.221
1516422778.6,30000.976,20.880,50.198
1516422781.6,30000.976,20.880,50.198
1516422784.6,30000.977,20.890,50.175
1516422788.6,30000.966,20.880,50.152
1516422791.6,30000.971,20.869,50.160
1516422794.59,30000.968,20.890,50.160
1516422798.6,30000.966,20.869,50.137
1516422801.59,30000.968,20.890,50.152
1516422804.59,30000.963,20.880,50.145
1516422808.59,30000.981,20.848,50.137
1516422811.59,30000.983,20.869,50.145
1516422814.59,30000.978,20.869,50.122
1516422818.59,30000.968,20.869,50.122
1516422821.59,30000.968,20.858,50.129
1516422825.59,30000.968,20.869,50.129
1516422828.59,30000.981,20.858,50.137
1516422831.59,30000.988,20.869,50.145
1516422835.59,30000.983,20.869,50.129
1516422838.59,30000.956,20.858,50.145
1516422841.59,30000.958,20.869,50.145
1516422845.59,30000.973,20.869,50.129
1516422848.59,30000.978,20.858,50.122
1516422851.59,30000.976,20.869,50.137
1516422855.58,30000.991,20.848,50.152
1516422858.59,30000.978,20.869,50.137
1516422861.59,30000.966,20.869,50.137
1516422865.58,30000.978,20.858,50.122
1516422868.59,30000.986,20.869,50.129
1516422871.58,30000.988,20.869,50.137
1516422875.58,30000.976,20.869,50.137
1516422878.58,30000.976,20.869,50.129
1516422882.58,30000.971,20.858,50.122
1516422885.58,30000.981,20.848,50.137
1516422888.58,30000.963,20.869,50.122
1516422892.58,30000.976,20.869,50.129
1516422895.58,30000.961,20.837,50.137
1516422898.58,30000.958,20.880,50.129
1516422902.58,30000.943,20.869,50.122
1516422905.58,30000.963,20.869,50.129
1516422908.58,30000.963,20.848,50.145
1516422912.58,30000.966,20.880,50.122
1516422915.58,30000.978,20.869,50.114
1516422918.58,30000.986,20.880,50.114
1516422922.58,30000.963,20.869,50.129
1516422925.57,30000.976,20.858,50.122
1516422928.57,30000.958,20.858,50.145
1516422932.57,30000.956,20.880,50.129
1516422935.57,30000.971,20.890,50.122
1516422939.57,30000.963,20.912,50.114
1516422942.57,30000.973,20.869,50.114
1516422945.57,30000.963,20.858,50.129
1516422949.57,30000.966,20.869,50.107
1516422952.57,30000.978,20.858,50.114
1516422955.57,30000.976,20.890,50.114
1516422959.57,30000.973,20.869,50.114
1516422962.57,30000.983,20.880,50.099
1516422965.57,30000.976,20.869,50.107
1516422969.57,30000.983,20.890,50.114
1516422972.57,30000.968,20.880,50.129
1516422975.57,30000.978,20.890,50.114
1516422979.56,30000.994,20.869,50.114
1516422982.57,30000.963,20.869,50.107
1516422985.57,30000.983,20.890,50.129
1516422989.56,30000.976,20.880,50.107
1516422992.56,30000.973,20.880,50.114
1516422996.56,30000.976,20.858,50.107
1516422999.56,30000.981,20.880,50.114
1516423002.56,30000.971,20.880,50.091
1516423006.56,30000.976,20.890,50.107
1516423009.56,30000.981,20.880,50.114
1516423012.56,30000.966,20.880,50.099
1516423016.56,30000.976,20.880,50.099
1516423019.56,30000.966,20.869,50.114
1516423022.56,30000.961,20.869,50.091
1516423026.56,30000.956,20.869,50.114
1516423029.56,30000.953,20.880,50.114
1516423032.56,30000.966,20.890,50.099
1516423036.56,30000.971,20.890,50.099
1516423039.56,30000.961,20.880,50.107
1516423042.56,30000.966,20.880,50.114
1516423046.56,30000.961,20.880,50.099
1516423049.55,30000.978,20.901,50.114
1516423053.56,30000.976,20.890,50.107
1516423056.56,30000.976,20.890,50.107
1516423059.55,30000.976,20.890,50.099
1516423063.55,30000.981,20.912,50.122
1516423066.55,30000.966,20.912,50.099
1516423069.55,30000.966,20.933,50.099
1516423073.55,30000.976,20.912,50.099
1516423076.55,30000.976,20.933,50.084
1516423079.55,30000.971,20.933,50.076
1516423083.55,30000.956,20.912,50.068
1516423086.55,30000.958,20.933,50.061
1516423089.55,30000.950,20.944,50.053
1516423093.55,30000.948,20.922,50.053
1516423096.55,30000.958,20.944,50.030
1516423099.55,30000.971,20.912,50.038
1516423103.55,30000.981,20.933,50.030
1516423106.55,30000.976,20.922,50.038
1516423110.55,30000.981,20.944,50.023
1516423113.54,30000.956,20.933,50.023
1516423116.55,30000.976,20.912,50.015
1516423120.54,30000.988,20.922,50.030
1516423123.54,30000.961,20.912,50.030
1516423126.54,30000.978,20.922,50.015
1516423130.54,30000.976,20.922,50.023
1516423133.54,30000.971,20.922,50.038
1516423136.54,30000.976,20.912,50.038
1516423140.54,30000.981,20.912,50.023
1516423143.54,30000.983,20.922,50.030
1516423146.54,30000.956,20.912,50.030
1516423150.54,30000.971,20.912,50.038
1516423153.54,30000.976,20.901,50.038
1516423156.54,30000.971,20.901,50.053
1516423160.54,30000.966,20.922,50.053
1516423163.54,30000.958,20.922,50.053
1516423167.54,30000.978,20.890,50.046
1516423170.54,30000.966,20.912,50.053
1516423173.53,30000.971,20.890,50.046
1516423177.54,30000.963,20.890,50.053
1516423180.54,30000.968,20.933,50.053
1516423183.53,30000.971,20.922,50.038
1516423187.53,30000.973,20.944,50.068
1516423190.53,30000.961,20.944,50.061
1516423193.53,30000.963,20.955,50.061
1516423197.53,30000.976,20.955,50.046
1516423200.53,30000.971,20.933,50.030
1516423203.53,30000.976,20.944,50.030
1516423207.53,30000.973,20.922,50.023
1516423210.53,30000.981,20.933,50.038
1516423213.53,30000.976,20.944,50.030
1516423217.53,30000.978,20.922,50.023
1516423220.53,30000.961,20.933,50.023
1516423224.53,30000.976,20.933,50.023
1516423227.53,30000.971,20.944,50.023
1516423230.53,30000.991,20.955,50.015
1516423234.53,30000.968,20.933,50.015
1516423237.52,30000.973,20.933,50.007
1516423240.53,30000.966,20.944,50.015
1516423244.52,30000.981,21.019,50.030
1516423247.52,30000.976,21.019,50.023
1516423250.53,30000.961,21.029,50.015
1516423254.52,30000.968,21.029,49.984
1516423257.52,30000.968,21.029,49.984
1516423260.52,30000.968,21.040,49.969
1516423264.52,30000.956,21.019,49.916
1516423267.52,30000.963,21.008,49.923
1516423270.52,30000.971,21.019,49.916
1516423274.52,30000.973,20.997,49.901
1516423277.52,30000.966,21.008,49.885
1516423280.52,30000.963,20.987,49.893
1516423284.52,30000.981,20.987,49.885
1516423287.52,30000.956,20.997,49.908
1516423291.52,30000.971,20.987,49.885
1516423294.52,30000.988,21.008,49.885
1516423297.51,30000.991,20.987,49.885
1516423301.52,30000.971,20.987,49.885
1516423304.52,30000.966,20.976,49.893
1516423307.51,30000.983,20.976,49.885
1516423311.52,30000.953,20.976,49.893
1516423314.51,30000.968,20.965,49.916
1516423317.51,30000.950,20.976,49.923
1516423321.51,30000.963,20.955,49.931
1516423324.51,30000.966,20.944,49.923
1516423327.51,30000.958,20.955,49.908
1516423331.51,30000.956,20.944,49.923
1516423334.51,30000.961,20.955,49.946
1516423337.51,30000.976,20.955,49.946
1516423341.51,30000.958,20.965,49.969
1516423344.51,30000.953,20.944,49.946
1516423348.51,30000.981,20.933,49.962
1516423351.51,30000.963,20.944,49.946
1516423354.51,30000.976,20.944,49.946
1516423358.51,30000.978,20.944,49.962
1516423361.51,30000.983,20.944,49.977
