timestamp,lt6657
1517189609.875,1249758.4
1517189613.233,1249758.1
1517189616.576,1249758.1
1517189619.934,1249757.9
1517189623.277,1249758.9
1517189626.635,1249758.9
1517189629.994,1249759.4
1517189633.337,1249757.9
1517189636.695,1249759.9
1517189640.038,1249759.4
1517189643.396,1249758.9
1517189646.754,1249758.4
1517189650.097,1249758.1
1517189653.455,1249758.1
1517189656.798,1249759.1
1517189660.156,1249757.9
1517189663.515,1249757.6
1517189666.858,1249757.9
1517189670.216,1249758.9
1517189673.559,1249758.1
1517189676.917,1249758.6
1517189680.276,1249759.4
1517189683.618,1249757.4
1517189686.977,1249758.1
1517189690.320,1249759.6
1517189693.678,1249759.1
1517189697.036,1249758.9
1517189700.379,1249758.4
1517189703.737,1249759.1
1517189707.080,1249758.1
1517189710.439,1249759.1
1517189713.797,1249758.4
1517189717.140,1249758.6
1517189720.498,1249758.9
1517189723.841,1249758.4
1517189727.199,1249758.6
1517189730.557,1249758.9
1517189733.900,1249757.9
1517189737.258,1249758.9
1517189740.601,1249758.4
1517189743.960,1249758.9
1517189747.318,1249758.6
1517189750.661,1249759.1
1517189754.019,1249759.1
1517189757.362,1249757.9
1517189760.720,1249758.6
1517189764.079,1249758.9
1517189767.421,1249758.9
1517189770.780,1249758.1
1517189774.123,1249758.1
1517189777.481,1249760.2
1517189780.839,1249758.6
1517189784.182,1249758.6
1517189787.541,1249759.4
1517189790.883,1249759.1
1517189794.242,1249758.9
1517189797.600,1249757.6
1517189800.943,1249757.6
1517189804.302,1249757.1
1517189807.644,1249757.1
1517189811.003,1249757.1
1517189814.361,1249756.6
1517189817.704,1249758.6
1517189821.062,1249758.4
1517189824.405,1249757.9
1517189827.763,1249758.1
1517189831.121,1249759.1
1517189834.464,1249757.9
1517189837.823,1249758.4
1517189841.166,1249757.4
1517189844.524,1249757.6
1517189847.882,1249757.6
1517189851.225,1249757.9
1517189854.583,1249758.4
1517189857.926,1249758.4
1517189861.284,1249758.1
1517189864.643,1249758.1
1517189867.986,1249757.9
1517189871.344,1249757.9
1517189874.687,1249757.9
1517189878.045,1249758.9
1517189881.403,1249758.1
1517189884.746,1249758.1
1517189888.105,1249758.9
1517189891.447,1249758.1
1517189894.805,1249758.6
1517189898.164,1249759.4
1517189901.507,1249760.2
1517189904.865,1249758.0
1517189908.208,1249757.9
1517189911.566,1249758.1
1517189914.924,1249758.6
1517189918.267,1249758.4
1517189921.625,1249758.4
1517189924.968,1249757.6
1517189928.327,1249757.4
1517189931.685,1249759.6
1517189935.028,1249759.6
1517189938.386,1249758.9
1517189941.729,1249758.6
1517189945.087,1249758.1
1517189948.446,1249757.9
1517189951.789,1249758.4
1517189955.147,1249758.6
1517189958.489,1249758.6
1517189961.848,1249759.1
1517189965.206,1249759.4
1517189968.549,1249758.6
1517189971.907,1249759.1
1517189975.250,1249758.9
1517189978.608,1249758.6
1517189981.967,1249759.1
1517189985.310,1249759.4
1517189988.668,1249759.6
1517189992.011,1249758.9
1517189995.369,1249758.9
1517189998.728,1249759.1
1517190002.070,1249758.1
1517190005.429,1249758.6
1517190008.771,1249758.6
1517190012.130,1249757.9
1517190015.488,1249757.4
1517190018.831,1249757.4
1517190022.190,1249758.4
1517190025.532,1249757.6
1517190028.891,1249758.4
1517190032.249,1249758.4
1517190035.592,1249757.6
1517190038.950,1249758.1
1517190042.293,1249756.9
1517190045.651,1249757.1
1517190048.994,1249757.6
1517190052.352,1249757.1
1517190055.711,1249756.6
1517190059.054,1249757.4
1517190062.412,1249757.4
1517190065.770,1249758.1
1517190069.113,1249757.4
1517190072.471,1249758.0
1517190075.814,1249758.1
1517190079.173,1249758.6
1517190082.515,1249758.4
1517190085.874,1249758.6
1517190089.232,1249759.6
1517190092.575,1249758.1
1517190095.933,1249759.1
1517190099.276,1249758.6
1517190102.634,1249758.6
1517190105.993,1249757.9
1517190109.335,1249757.4
1517190112.694,1249757.9
1517190116.036,1249755.8
1517190119.395,1249758.4
1517190122.753,1249759.1
1517190126.096,1249758.4
1517190129.454,1249757.6
1517190132.797,1249759.4
1517190136.155,1249758.6
1517190139.513,1249758.9
1517190142.857,1249759.1
1517190146.215,1249758.4
1517190149.558,1249759.4
1517190152.916,1249757.4
1517190156.274,1249757.6
1517190159.617,1249758.4
1517190162.975,1249758.9
1517190166.318,1249758.1
1517190169.677,1249759.1
1517190173.035,1249759.1
1517190176.378,1249758.1
1517190179.736,1249758.4
1517190183.079,1249758.4
1517190186.437,1249758.6
1517190189.796,1249758.1
1517190193.138,1249757.6
1517190196.497,1249758.9
1517190199.839,1249757.9
1517190203.198,1249757.9
1517190206.557,1249757.6
1517190209.899,1249758.6
1517190213.258,1249758.9
1517190216.601,1249757.9
1517190219.959,1249758.1
1517190223.317,1249757.4
1517190226.660,1249758.1
1517190230.018,1249756.6
1517190233.361,1249757.9
1517190236.719,1249758.1
1517190240.078,1249756.6
1517190243.420,1249757.6
1517190246.779,1249756.3
1517190250.121,1249756.3
1517190253.480,1249756.6
1517190256.838,1249757.9
1517190260.181,1249757.4
1517190263.539,1249757.1
1517190266.882,1249755.3
1517190270.240,1249754.3
1517190273.599,1249754.8
1517190276.941,1249755.3
1517190280.300,1249754.8
1517190283.643,1249755.3
1517190287.001,1249754.6
1517190290.359,1249756.1
1517190293.702,1249757.6
1517190297.060,1249757.1
1517190300.403,1249757.4
1517190303.762,1249757.6
1517190307.120,1249759.1
1517190310.463,1249757.9
1517190313.821,1249757.6
1517190317.164,1249758.4
1517190320.522,1249757.6
1517190323.881,1249758.1
1517190327.224,1249758.6
1517190330.582,1249757.4
1517190333.924,1249757.6
1517190337.283,1249757.9
1517190340.641,1249757.4
1517190343.984,1249757.4
1517190347.342,1249758.4
1517190350.685,1249757.6
1517190354.043,1249758.1
1517190357.402,1249757.4
1517190360.744,1249759.1
1517190364.103,1249757.9
1517190367.445,1249757.9
1517190370.804,1249758.6
1517190374.162,1249757.6
1517190377.505,1249759.1
1517190380.864,1249757.6
1517190384.206,1249757.6
1517190387.565,1249758.6
1517190390.923,1249758.1
1517190394.266,1249757.4
1517190397.624,1249758.1
1517190400.967,1249758.9
1517190404.325,1249758.4
1517190407.684,1249757.6
1517190411.027,1249758.6
1517190414.385,1249758.1
1517190417.728,1249758.4
1517190421.086,1249757.4
1517190424.445,1249757.6
1517190427.787,1249758.4
1517190431.146,1249758.1
1517190434.488,1249757.6
1517190437.847,1249758.9
1517190441.205,1249757.6
1517190444.548,1249757.1
1517190447.907,1249758.4
1517190451.249,1249757.6
1517190454.608,1249757.1
1517190457.966,1249757.6
1517190461.309,1249758.4
1517190464.667,1249756.9
1517190468.010,1249757.4
1517190471.368,1249758.1
1517190474.727,1249757.2
1517190478.069,1249758.9
1517190481.428,1249758.4
1517190484.770,1249758.6
1517190488.129,1249758.1
1517190491.487,1249758.1
1517190494.830,1249758.4
1517190498.188,1249758.6
1517190501.531,1249757.1
1517190504.889,1249757.4
1517190508.248,1249758.4
1517190511.590,1249757.6
1517190514.949,1249758.4
1517190518.291,1249757.9
1517190521.650,1249758.1
1517190525.008,1249758.6
1517190528.351,1249758.9
1517190531.709,1249757.6
1517190535.052,1249758.4
1517190538.410,1249758.1
1517190541.769,1249758.6
1517190545.111,1249759.9
1517190548.470,1249759.4
1517190551.812,1249758.6
1517190555.171,1249759.6
1517190558.529,1249758.1
1517190561.872,1249757.6
1517190565.230,1249757.4
1517190568.573,1249757.4
1517190571.931,1249758.4
1517190575.289,1249758.0
1517190578.632,1249757.6
1517190581.991,1249758.9
1517190585.333,1249757.9
1517190588.692,1249757.6
1517190592.050,1249759.1
1517190595.393,1249758.4
1517190598.751,1249758.6
1517190602.094,1249758.4
1517190605.452,1249758.9
1517190608.811,1249758.4
1517190612.154,1249758.0
1517190615.512,1249757.4
1517190618.855,1249757.1
1517190622.213,1249756.9
1517190625.571,1249755.8
1517190628.914,1249754.8
1517190632.272,1249755.3
1517190635.615,1249754.3
1517190638.974,1249755.1
1517190642.332,1249753.8
1517190645.675,1249755.1
1517190649.033,1249754.1
1517190652.376,1249754.3
1517190655.734,1249756.1
1517190659.092,1249758.4
1517190662.436,1249757.6
1517190665.794,1249757.9
1517190669.137,1249757.9
1517190672.495,1249759.4
1517190675.853,1249757.6
1517190679.196,1249758.9
1517190682.555,1249756.9
1517190685.897,1249758.4
1517190689.256,1249758.6
1517190692.614,1249758.4
1517190695.957,1249758.1
1517190699.315,1249757.6
1517190702.658,1249758.1
1517190706.016,1249759.1
1517190709.375,1249758.6
1517190712.718,1249758.6
1517190716.076,1249758.9
1517190719.419,1249758.4
1517190722.777,1249757.6
1517190726.135,1249758.6
1517190729.478,1249758.9
1517190732.837,1249757.1
1517190736.179,1249759.1
1517190739.538,1249758.6
1517190742.896,1249758.6
1517190746.239,1249759.6
1517190749.597,1249758.1
1517190752.940,1249757.4
1517190756.299,1249757.9
1517190759.657,1249757.6
1517190763.000,1249757.4
1517190766.358,1249757.4
1517190769.701,1249758.9
1517190773.059,1249758.9
1517190776.417,1249758.1
1517190779.760,1249759.6
1517190783.118,1249760.2
1517190786.461,1249758.9
1517190789.820,1249757.9
1517190793.178,1249758.6
1517190796.521,1249758.4
1517190799.879,1249756.9
1517190803.222,1249758.9
1517190806.580,1249758.1
1517190809.938,1249757.9
1517190813.281,1249758.9
1517190816.640,1249757.9
1517190819.982,1249758.6
1517190823.341,1249756.9
1517190826.699,1249757.6
1517190830.042,1249758.4
1517190833.400,1249759.4
1517190836.743,1249758.2
1517190840.101,1249758.6
1517190843.459,1249758.1
1517190846.802,1249758.1
1517190850.161,1249757.9
1517190853.504,1249757.6
1517190856.862,1249757.9
1517190860.220,1249758.9
1517190863.563,1249759.1
1517190866.921,1249759.6
1517190870.264,1249758.6
1517190873.622,1249758.1
1517190876.981,1249757.6
1517190880.323,1249759.4
1517190883.682,1249758.9
1517190887.025,1249759.4
1517190890.383,1249759.1
1517190893.741,1249759.1
1517190897.084,1249758.4
1517190900.443,1249758.6
1517190903.785,1249759.1
1517190907.143,1249759.6
1517190910.502,1249759.1
1517190913.845,1249759.1
1517190917.203,1249758.4
1517190920.546,1249758.9
1517190923.904,1249758.9
1517190927.247,1249758.9
1517190930.605,1249758.6
1517190933.964,1249758.4
1517190937.307,1249758.1
1517190940.665,1249757.9
1517190944.008,1249759.6
1517190947.366,1249758.1
1517190950.725,1249759.4
1517190954.067,1249760.4
1517190957.426,1249760.0
1517190960.768,1249760.2
1517190964.127,1249758.4
1517190967.485,1249759.6
1517190970.828,1249758.9
1517190974.186,1249759.6
1517190977.529,1249758.4
1517190980.887,1249757.9
1517190984.246,1249759.9
1517190987.589,1249758.9
1517190990.947,1249758.1
1517190994.290,1249759.0
1517190997.648,1249759.1
1517191001.006,1249759.6
1517191004.349,1249758.6
1517191007.708,1249759.1
1517191011.050,1249758.9
1517191014.409,1249758.1
1517191017.767,1249758.9
1517191021.110,1249759.6
1517191024.468,1249758.6
1517191027.811,1249758.9
1517191031.169,1249759.6
1517191034.528,1249759.4
1517191037.870,1249759.4
1517191041.229,1249759.4
1517191044.571,1249759.9
1517191047.930,1249758.6
1517191051.288,1249759.1
1517191054.631,1249757.9
1517191057.989,1249759.9
1517191061.332,1249758.4
1517191064.690,1249759.9
1517191068.049,1249759.4
1517191071.391,1249758.6
1517191074.750,1249758.6
1517191078.093,1249758.9
1517191081.451,1249759.1
1517191084.809,1249758.4
1517191088.152,1249758.6
1517191091.511,1249758.9
1517191094.853,1249758.4
1517191098.211,1249758.9
1517191101.570,1249758.4
1517191104.913,1249759.4
1517191108.271,1249759.4
1517191111.614,1249758.1
1517191114.972,1249757.6
1517191118.331,1249758.1
1517191121.673,1249759.4
1517191125.032,1249758.9
1517191128.374,1249759.4
1517191131.733,1249758.4
1517191135.091,1249757.6
1517191138.434,1249758.6
1517191141.792,1249757.9
1517191145.135,1249758.6
1517191148.493,1249758.9
1517191151.852,1249758.1
1517191155.195,1249758.6
1517191158.553,1249758.4
1517191161.896,1249758.0
1517191165.254,1249757.6
1517191168.613,1249759.4
1517191171.956,1249758.1
1517191175.314,1249759.1
1517191178.657,1249759.4
1517191182.015,1249758.2
1517191185.373,1249758.4
1517191188.716,1249759.1
1517191192.074,1249758.9
1517191195.417,1249758.6
1517191198.775,1249759.6
1517191202.134,1249758.1
1517191205.477,1249759.4
1517191208.835,1249759.6
1517191212.178,1249759.9
1517191215.536,1249758.6
1517191218.895,1249759.4
1517191222.237,1249760.2
1517191225.596,1249759.1
1517191228.938,1249759.9
1517191232.297,1249759.4
1517191235.655,1249758.9
1517191238.998,1249759.4
1517191242.357,1249758.6
1517191245.699,1249758.6
1517191249.058,1249759.6
1517191252.416,1249759.6
1517191255.759,1249758.6
1517191259.117,1249758.4
1517191262.460,1249759.6
1517191265.818,1249759.1
1517191269.176,1249759.4
1517191272.519,1249758.4
1517191275.878,1249757.6
1517191279.220,1249758.9
1517191282.579,1249757.9
1517191285.937,1249758.1
1517191289.280,1249759.9
1517191292.638,1249759.4
1517191295.981,1249757.9
1517191299.339,1249757.9
1517191302.697,1249758.6
1517191306.040,1249757.9
1517191309.399,1249758.6
1517191312.741,1249758.9
1517191316.100,1249758.4
1517191319.458,1249758.9
1517191322.801,1249759.4
1517191326.159,1249759.6
1517191329.502,1249758.9
1517191332.861,1249758.6
1517191336.219,1249759.1
1517191339.562,1249758.4
1517191342.920,1249759.4
1517191346.263,1249758.1
1517191349.621,1249758.6
1517191352.979,1249758.9
1517191356.322,1249757.1
1517191359.681,1249759.6
1517191363.023,1249759.6
1517191366.382,1249759.1
1517191369.740,1249758.9
1517191373.083,1249759.4
1517191376.441,1249759.1
1517191379.784,1249759.1
1517191383.142,1249760.4
1517191386.500,1249758.6
1517191389.843,1249758.4
1517191393.202,1249759.1
1517191396.544,1249758.4
1517191399.903,1249759.6
1517191403.261,1249759.1
1517191406.603,1249759.6
1517191409.962,1249759.9
1517191413.305,1249759.1
1517191416.663,1249758.4
1517191420.021,1249759.1
1517191423.364,1249759.9
1517191426.723,1249758.9
1517191430.065,1249759.4
1517191433.424,1249759.4
1517191436.782,1249759.4
1517191440.125,1249758.4
1517191443.483,1249759.9
1517191446.826,1249760.7
1517191450.185,1249759.6
1517191453.543,1249759.6
1517191456.886,1249759.6
1517191460.244,1249757.6
1517191463.587,1249759.9
1517191466.945,1249759.9
1517191470.303,1249759.4
1517191473.646,1249760.2
1517191477.004,1249758.9
1517191480.347,1249759.4
1517191483.706,1249759.4
1517191487.064,1249758.4
1517191490.407,1249759.1
1517191493.765,1249758.6
1517191497.108,1249758.6
1517191500.466,1249759.9
1517191503.824,1249759.9
1517191507.167,1249758.6
1517191510.526,1249759.4
1517191513.869,1249758.9
1517191517.227,1249758.6
1517191520.585,1249757.9
1517191523.928,1249759.4
1517191527.286,1249757.9
1517191530.629,1249760.4
1517191533.987,1249760.9
1517191537.346,1249759.1
1517191540.688,1249758.4
1517191544.047,1249758.6
1517191547.389,1249758.1
1517191550.748,1249758.6
1517191554.106,1249756.9
1517191557.449,1249758.9
1517191560.808,1249757.9
1517191564.150,1249758.6
1517191567.508,1249758.4
1517191570.867,1249758.6
1517191574.210,1249758.1
1517191577.568,1249757.1
1517191580.911,1249756.3
1517191584.269,1249756.1
1517191587.627,1249757.4
1517191590.970,1249757.9
1517191594.329,1249756.9
1517191597.671,1249757.1
1517191601.029,1249756.9
1517191604.388,1249757.4
1517191607.731,1249758.4
1517191611.089,1249759.9
1517191614.432,1249758.9
1517191617.790,1249758.9
1517191621.148,1249758.6
1517191624.491,1249758.6
1517191627.849,1249758.6
1517191631.193,1249759.6
1517191634.551,1249758.6
1517191637.909,1249759.9
1517191641.252,1249758.1
1517191644.610,1249758.4
1517191647.953,1249758.9
1517191651.311,1249758.4
1517191654.670,1249758.6
1517191658.013,1249758.9
1517191661.371,1249757.4
1517191664.714,1249758.4
1517191668.072,1249758.9
1517191671.415,1249758.6
1517191674.773,1249757.6
1517191678.132,1249757.9
1517191681.475,1249758.4
1517191684.833,1249758.9
1517191688.176,1249758.6
1517191691.534,1249758.6
1517191694.892,1249759.9
1517191698.235,1249758.1
1517191701.593,1249757.6
1517191704.936,1249758.9
1517191708.294,1249758.1
1517191711.653,1249758.1
1517191714.995,1249758.4
1517191718.354,1249758.6
1517191721.697,1249758.1
1517191725.055,1249757.4
1517191728.413,1249759.1
1517191731.756,1249759.1
1517191735.115,1249758.9
1517191738.457,1249758.9
1517191741.816,1249758.6
1517191745.174,1249758.4
1517191748.517,1249757.1
1517191751.875,1249758.4
1517191755.218,1249757.9
1517191758.576,1249758.4
1517191761.935,1249758.6
1517191765.278,1249759.6
1517191768.636,1249758.9
1517191771.979,1249758.9
1517191775.337,1249758.1
1517191778.696,1249758.4
1517191782.038,1249759.1
1517191785.397,1249758.6
1517191788.739,1249758.4
1517191792.098,1249759.1
1517191795.456,1249758.6
1517191798.799,1249759.4
1517191802.157,1249757.6
1517191805.500,1249758.9
1517191808.858,1249758.4
1517191812.217,1249757.6
1517191815.559,1249759.4
1517191818.918,1249758.1
1517191822.260,1249759.4
1517191825.619,1249758.9
1517191828.977,1249758.6
1517191832.320,1249759.1
1517191835.678,1249758.6
1517191839.021,1249759.1
1517191842.379,1249758.1
1517191845.738,1249758.4
1517191849.080,1249759.0
1517191852.439,1249757.6
1517191855.782,1249758.6
1517191859.140,1249757.9
1517191862.498,1249758.6
1517191865.841,1249758.4
1517191869.199,1249759.6
1517191872.542,1249759.4
1517191875.900,1249758.6
1517191879.259,1249759.9
1517191882.602,1249758.4
1517191885.960,1249758.1
1517191889.303,1249757.4
1517191892.661,1249758.1
1517191896.020,1249758.4
1517191899.362,1249757.1
1517191902.721,1249757.9
1517191906.064,1249757.1
1517191909.422,1249758.9
1517191912.780,1249757.6
1517191916.123,1249758.4
1517191919.481,1249757.9
1517191922.824,1249757.9
1517191926.183,1249757.9
1517191929.541,1249759.6
1517191932.883,1249759.4
1517191936.242,1249759.9
1517191939.585,1249759.4
1517191942.943,1249760.7
1517191946.302,1249759.9
1517191949.644,1249761.2
1517191953.002,1249759.6
1517191956.345,1249759.1
1517191959.703,1249759.4
1517191963.062,1249759.4
1517191966.405,1249761.2
1517191969.763,1249759.9
1517191973.106,1249760.2
1517191976.464,1249758.4
1517191979.822,1249760.4
1517191983.165,1249758.4
1517191986.524,1249760.2
1517191989.866,1249759.9
1517191993.225,1249759.9
1517191996.583,1249759.1
1517191999.926,1249758.9
1517192003.284,1249760.2
1517192006.627,1249758.1
1517192009.985,1249758.6
1517192013.344,1249759.4
1517192016.687,1249758.9
1517192020.045,1249759.4
1517192023.388,1249757.9
1517192026.746,1249759.9
1517192030.105,1249758.6
1517192033.447,1249759.9
1517192036.806,1249758.4
1517192040.149,1249758.1
1517192043.507,1249757.9
1517192046.865,1249758.1
1517192050.208,1249758.9
1517192053.567,1249758.6
1517192056.910,1249759.1
1517192060.268,1249758.4
1517192063.626,1249759.1
1517192066.969,1249757.4
1517192070.327,1249758.6
1517192073.670,1249758.6
1517192077.029,1249758.4
1517192080.387,1249759.6
1517192083.730,1249758.6
1517192087.088,1249759.9
1517192090.431,1249758.9
1517192093.789,1249759.6
1517192097.148,1249759.4
1517192100.490,1249758.9
1517192103.849,1249759.4
1517192107.192,1249758.1
1517192110.550,1249759.6
1517192113.908,1249758.1
1517192117.251,1249758.9
1517192120.609,1249758.6
1517192123.952,1249760.2
1517192127.310,1249759.1
1517192130.669,1249759.6
1517192134.012,1249757.9
1517192137.370,1249758.1
1517192140.713,1249758.6
1517192144.071,1249757.9
1517192147.429,1249758.6
1517192150.772,1249759.1
1517192154.130,1249760.2
1517192157.473,1249758.9
1517192160.831,1249758.6
1517192164.190,1249758.6
1517192167.533,1249758.4
1517192170.891,1249760.4
1517192174.234,1249759.9
1517192177.592,1249759.1
1517192180.951,1249759.6
1517192184.293,1249759.1
1517192187.652,1249759.4
1517192190.994,1249758.6
1517192194.353,1249758.4
1517192197.711,1249758.4
1517192201.054,1249758.6
1517192204.412,1249759.1
1517192207.755,1249759.1
1517192211.113,1249759.4
1517192214.472,1249758.1
1517192217.814,1249757.9
1517192221.173,1249758.6
1517192224.516,1249758.9
1517192227.874,1249758.9
1517192231.232,1249759.4
1517192234.575,1249759.1
1517192237.933,1249759.4
1517192241.276,1249758.9
1517192244.634,1249759.6
1517192247.993,1249759.1
1517192251.335,1249759.9
1517192254.693,1249760.4
1517192258.036,1249759.9
1517192261.395,1249759.8
1517192264.753,1249759.1
1517192268.096,1249760.2
1517192271.454,1249760.2
1517192274.797,1249759.1
1517192278.156,1249759.6
1517192281.514,1249758.4
1517192284.856,1249759.6
1517192288.215,1249759.9
1517192291.558,1249761.2
1517192294.916,1249759.1
1517192298.274,1249759.6
1517192301.617,1249760.4
1517192304.976,1249759.6
1517192308.318,1249759.1
1517192311.677,1249759.9
1517192315.035,1249759.9
1517192318.378,1249760.7
1517192321.736,1249760.4
1517192325.079,1249760.4
1517192328.437,1249760.4
1517192331.796,1249759.4
1517192335.138,1249759.6
1517192338.497,1249758.9
1517192341.840,1249760.2
1517192345.198,1249759.9
1517192348.556,1249760.2
1517192351.899,1249758.9
1517192355.258,1249759.6
1517192358.600,1249760.4
1517192361.959,1249760.2
1517192365.317,1249759.4
1517192368.660,1249759.4
1517192372.018,1249759.9
1517192375.361,1249759.4
1517192378.719,1249759.9
1517192382.078,1249758.9
1517192385.421,1249759.6
1517192388.779,1249760.2
1517192392.122,1249760.7
1517192395.480,1249758.6
1517192398.839,1249758.9
1517192402.181,1249759.9
1517192405.540,1249759.4
1517192408.882,1249760.7
1517192412.241,1249760.2
1517192415.584,1249760.2
1517192418.942,1249759.4
1517192422.300,1249759.4
1517192425.643,1249759.1
1517192429.001,1249759.6
1517192432.360,1249760.2
1517192435.702,1249759.6
1517192439.061,1249760.7
1517192442.404,1249760.4
1517192445.762,1249759.4
1517192449.105,1249760.7
1517192452.463,1249759.6
1517192455.821,1249759.4
1517192459.164,1249761.2
1517192462.522,1249760.7
1517192465.865,1249760.2
1517192469.224,1249761.2
1517192472.582,1249759.6
1517192475.925,1249758.6
1517192479.283,1249760.4
1517192482.626,1249759.1
1517192485.984,1249760.2
1517192489.343,1249760.9
1517192492.685,1249760.7
1517192496.044,1249760.2
1517192499.402,1249759.1
1517192502.744,1249760.7
1517192506.103,1249760.8
1517192509.446,1249760.4
1517192512.804,1249759.6
1517192516.163,1249759.9
1517192519.505,1249760.4
1517192522.864,1249760.2
1517192526.207,1249759.1
1517192529.565,1249759.9
1517192532.907,1249758.9
1517192536.266,1249760.2
1517192539.624,1249761.2
1517192542.967,1249759.1
1517192546.325,1249760.2
1517192549.684,1249759.5
1517192553.026,1249760.4
1517192556.385,1249759.6
1517192559.728,1249759.6
1517192563.086,1249759.1
1517192566.444,1249760.9
1517192569.787,1249760.4
1517192573.146,1249759.6
1517192576.488,1249759.6
1517192579.846,1249759.4
1517192583.205,1249760.9
1517192586.547,1249760.9
1517192589.906,1249761.2
1517192593.249,1249761.7
1517192596.607,1249761.4
1517192599.965,1249760.2
1517192603.308,1249760.2
1517192606.666,1249760.4
1517192610.009,1249759.4
1517192613.368,1249760.2
1517192616.726,1249761.2
1517192620.069,1249760.7
1517192623.427,1249760.2
